Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
44152587,Tarihî Kırıntılar,Barış Bıçakçı,"Bıçakçı, Barış",,"=""9750526457""","=""9789750526459""",4,3.94,İletişim Yayınları,Paperback,194,2019,2019,2019/06/05,2019/02/28,aarhus,aarhus (#224),read,,,,1,0
36263331,Mecburiyet,Stefan Zweig,"Zweig, Stefan",Gülperi Sert,"=""""","=""9786052951606""",4,4.16,Türkiye İş Bankası Kültür Yayınları,Paperback,50,2017,1920,2019/06/02,2019/06/02,aarhus,aarhus (#223),read,,,,1,0
43594927,Gitmeliydin,Daniel Kehlmann,"Kehlmann, Daniel",Ayça Sabuncuoğlu,"=""9750739019""","=""9789750739019""",4,3.47,Can Yayınları,Paperback,72,2019,2016,2019/06/02,2019/02/28,aarhus,aarhus (#222),read,,,,1,0
40104565,Soru Kitapçığı,Alejandro Zambra,"Zambra, Alejandro",Çiğdem Öztürk,"=""6052389443""","=""9786052389447""",2,3.88,Notos Kitap,Paperback,151,2018,2014,2019/06/01,2019/02/28,aarhus,aarhus (#221),read,,,,1,0
31329540,My Cat Yugoslavia: A Novel,Pajtim Statovci,"Statovci, Pajtim",David Hackston,"=""1101871822""","=""9781101871829""",3,3.72,Pantheon,Hardcover,255,2017,2014,2019/06/01,2019/05/17,,,read,,,,1,0
29566,Baltasar and Blimunda,José Saramago,"Saramago, José",Giovanni Pontiero,"=""1860469019""","=""9781860469015""",3,3.93,Vintage Classics,Paperback,346,2001,1982,2019/05/27,2019/05/12,aarhus,aarhus (#220),read,,,,1,0
18004478,Dünya Nimetleri ve Yeni Nimetler,André Gide,"Gide, André",Tahsin Yücel,"=""9755100881""","=""9789755100883""",3,3.86,Can Yayınları,Paperback,216,2015,1897,,2015/06/10,,,read,,,,1,0
33376821,Sweet Bean Paste,Durian Sukegawa,"Sukegawa, Durian",Alison  Watts,"=""1786071959""","=""9781786071958""",3,4.07,Oneworld Publications,Paperback,218,2017,2013,2019/05/12,2019/04/29,aarhus,aarhus (#219),read,,,,1,0
13514530,"Dans ve Rüya (Yarınki Yüzün, #2)",Javier Marías,"Marías, Javier",Roza Hakmen,"=""9753428243""","=""9789753428248""",4,4.27,Metis Yayınları,Paperback,296,2011,2004,2019/05/11,2018/01/08,aarhus,aarhus (#46),read,,,,1,0
32613366,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,"=""""","=""""",5,4.48,Walker Books,Paperback,448,2017,2017,2019/04/27,2019/04/05,aarhus,aarhus (#217),read,,,,1,0
16280140,Umursamaz Uykucu,Refik Algan,"Algan, Refik",,"=""9750812476""","=""9789750812477""",4,4.18,Yapı Kredi Kültür Sanat Yayıncılık,Paperback,148,2007,2007,2019/04/19,2019/04/19,aarhus,aarhus (#218),read,,,,1,0
29869421,Koşucular,Olga Tokarczuk,"Tokarczuk, Olga","Neşe Taluy Yüce, Ceyda Pırıl Köstem","=""6059158323""","=""9786059158329""",3,3.76,Alabanda Yayınları,Paperback,409,2016,2007,2019/04/13,2019/03/31,aarhus,aarhus (#216),read,,,,1,0
8715354,Benim Hüzünlü Orospularım,Gabriel García Márquez,"Márquez, Gabriel García",İnci Kut,"=""""","=""""",4,3.59,Can Yayınları,Unknown Binding,96,2005,2004,,2015/06/01,,,read,,,,1,0
7824322,Between Shades of Gray,Ruta Sepetys,"Sepetys, Ruta",,"=""0399254129""","=""9780399254123""",5,4.37,Philomel Books,Hardcover,344,2011,2011,2019/03/30,2019/03/28,aarhus,aarhus (#215),read,,,,1,0
24731,The Tortilla Curtain (Penguin Books with Reading Guides),T. Coraghessan Boyle,"Boyle, T. Coraghessan",,"=""""","=""""",3,3.66,Penguin Books,Paperback,355,1995,1995,2019/03/27,2019/03/14,aarhus,aarhus (#213),read,,,,1,0
17704268,Kün,Sezgin Kaymaz,"Kaymaz, Sezgin",,"=""""","=""""",0,4.51,İletişim Yayınları,Paperback,479,2013,2013,,2019/03/24,"aarhus, to-read","aarhus (#214), to-read (#60)",to-read,,,,0,0
11686469,Karıncanın Su İçtiği,Yaşar Kemal,"Kemal, Yaşar",,"=""9750807073""","=""9789750807077""",5,4.52,Yapı Kredi Yayınları,Paperback,508,2004,2002,2019/03/14,2018/01/08,aarhus,aarhus (#16),read,,,,1,0
39908432,"Less (Arthur Less, #1)",Andrew Sean Greer,"Greer, Andrew Sean",,"=""0349143595""","=""9780349143590""",3,3.64,Abacus,Paperback,264,2018,2017,2019/03/02,2019/02/24,aarhus,aarhus (#212),read,,,,1,0
44154121,Bir Dava,Ayhan Geçgin,"Geçgin, Ayhan",,"=""6053161586""","=""9786053161585""",0,3.45,Metis Yayıncılık,Paperback,208,2019,2019,,2019/02/28,to-read,to-read (#59),to-read,,,,0,0
37802881,"Şeytanla Savaş: Hölderlin, Kleist, Nietzsche",Stefan Zweig,"Zweig, Stefan",Zehra Kurttekin,"=""9750733770""","=""9789750733772""",3,4.04,Can Yayınları,Paperback,344,2019,1925,2019/02/24,2018/02/02,aarhus,aarhus (#168),read,,,,1,0
1532005,Mutluluk,Zülfü Livaneli,"Livaneli, Zülfü",Zülfü Livaneli,"=""""","=""9789751409003""",4,3.97,Remzi Kitabevi,Paperback,343,2002,2002,,2015/06/01,,,read,,,,1,0
5941033,Let the Great World Spin,McCann  Colum,"Colum, McCann",,"=""1400063736""","=""9781400063734""",3,3.95,Random House,Hardcover,351,2009,2009,2019/02/15,2019/01/28,aarhus,aarhus (#211),read,,,,1,0
34377040,Uncommon Type: Some Stories,Tom Hanks,"Hanks, Tom",,"=""1785151517""","=""9781785151514""",3,3.43,Cornerstone Digital,Hardcover,416,2017,2017,2018/03/15,2017/10/16,aarhus,aarhus (#174),read,,,,1,0
6489738,"Harry Potter ve Ölüm Yadigârları (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.","Sevin Okyay, Kutlukhan Kutlu","=""""","=""""",5,4.62,Yapı Kredi Yayınları,Paperback,690,2007,2007,2019/01/27,2019/01/20,aarhus,aarhus (#210),read,,,,1,0
15854140,Onca Yoksulluk Varken,Romain Gary,"Gary, Romain","Émile Ajar, Vivet Kanetti","=""6051030387""","=""9786051030388""",5,4.21,Agora Yayınevi,Paperback,200,2009,1975,,2015/06/02,,,read,,,,1,0
11068342,Three Men in a Boat (To Say Nothing of the Dog),Jerome K. Jerome,"Jerome, Jerome K.",,"=""""","=""""",0,3.85,,Kindle Edition,223,2011,1889,,2018/11/29,to-read,to-read (#58),to-read,,,,0,0
11128691,"Harry Potter ve Melez Prens (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.","Sevin Okyay, Kutlukhan Kutlu","=""9750809955""","=""9789750809958""",4,4.58,Yapı Kredi Yayınları,Paperback,594,2005,2005,2019/01/19,2019/01/14,aarhus,aarhus (#209),read,,,,1,0
16139787,"Mavi Trenin Esrarı (Hercule Poirot, #6)",Agatha Christie,"Christie, Agatha",Çiğdem Öztekin,"=""""","=""""",4,3.86,Altın Kitaplar,Paperback,287,2005,1928,,2015/06/02,,,read,,,,1,0
15841049,"Büyülü Dağ (Büyülü Dağ, #2)",Thomas Mann,"Mann, Thomas",İris Kantemir,"=""""","=""""",4,4.20,Can Yayınları,Paperback,458,2011,1924,2016/08/05,2016/07/30,,,read,,,,1,0
2489349,"Harry Potter ve Zümrüdüanka Yoldaşlığı (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.","Sevin Okyay, Kutlukhan Kutlu","=""""","=""""",4,4.50,Yapı Kredi Yayınları,Paperback,1114,2003,2003,2019/01/13,2019/01/06,aarhus,aarhus (#208),read,,,,1,0
13607279,1Q84,Haruki Murakami,"Murakami, Haruki",Hüseyin Can Erkin,"=""6050906386""","=""9786050906387""",3,3.94,Doğan Kitap,Hardcover,1256,2012,2009,2015/02/15,2015/06/02,,,read,,,,1,0
38819568,Yolun Sonundaki Ev,Oya Baydar,"Baydar, Oya",,"=""9750736958""","=""9789750736957""",4,3.93,Can Yayınları,Paperback,272,2018,2018,2019/01/05,2019/01/05,,,read,,,,1,0
25635614,Cahil - Aforizmalar,Ferit Edgü,"Edgü, Ferit",,"=""9755707271""","=""9789755707273""",4,3.67,Sel Yayıncılık,Paperback,56,2015,2015,,2019/01/04,,,read,,,,1,0
42276130,Tuhaflıklar Fabrikası,Eyüp Aygün Tayşir,"Tayşir, Eyüp Aygün",,"=""9750525140""","=""9789750525148""",4,3.76,İletişim Yayıncılık,Paperback,201,2018,2018,2019/01/04,2019/01/02,,,read,,,,1,0
40096475,Rüzgârın Şarkısını Dinle,Haruki Murakami,"Murakami, Haruki",Ali Volkan Erdemir,"=""6050948240""","=""9786050948240""",3,3.57,Doğan Kitap,Paperback,168,2018,1979,,2019/01/01,,,read,,,,1,0
28574132,"Doppler (Doppler, #1)",Erlend Loe,"Loe, Erlend",Dilek Başak,"=""9750835298""","=""9789750835292""",4,3.91,Yapı Kredi Yayınları,Paperback,124,2016,2004,,2018/12/31,,,read,,,,1,0
29338236,Değişim,Mo Yan,"Yan, Mo",Erdem Kurtuldu,"=""9750731778""","=""9789750731778""",3,3.44,Can Yayınları,Paperback,96,2016,2010,2018/12/29,2018/12/29,,,read,,,,1,0
41590091,Nohut Oda,Melisa Kesmez,"Kesmez, Melisa",,"=""9755709355""","=""9789755709352""",4,4.28,Sel Yayıncılık,Paperback,125,2018,2018,2018/12/28,2018/12/26,,,read,,,,1,0
40031548,Kızıl,Stefan Zweig,"Zweig, Stefan",Regaip Minareci,"=""6052954531""","=""9786052954539""",4,3.84,Türkiye İş Bankası Kültür Yayınları,Paperback,72,2018,1908,,2018/12/26,,,read,,,,1,0
12970765,Senelerce Senelerce Evveldi,Selçuk Altun,"Altun, Selçuk",,"=""9755703438""","=""9789755703435""",4,3.62,Sel Yayıncılık,Paperback,238,2008,2007,2018/12/26,2018/12/25,,,read,,,,1,0
18195197,Ölüm Bir Varmış Bir Yokmuş,José Saramago,"Saramago, José",Mehmet Necati Kutlu,"=""6054764454""","=""9786054764457""",5,4.00,Kırmızı Kedi Yayınevi,Paperback,208,2013,2005,2018/12/25,2015/06/01,aarhus,aarhus (#59),read,,,,2,0
11414111,Polonya'da Bir Kuş Var (Avrupa Eğitimi),Romain Gary,"Gary, Romain",Sevgi Tamgüç,"=""""","=""9789755104010""",4,3.98,Can Yayınları,Paperback,219,1983,1944,,2015/06/02,,,read,,,,1,0
34005033,Kıymetli Şeylerin Tanzimi,Sezen Ünlüönen,"Ünlüönen, Sezen",,"=""9750521390""","=""9789750521393""",4,3.96,İletişim Yayınları,Paperback,248,2017,,2018/12/19,2018/12/16,aarhus,aarhus (#207),read,,,,1,0
9633865,Parfümün Dansı,Tom Robbins,"Robbins, Tom",Belkıs Çorakçı Dişbudak,"=""""","=""9789755391014""",5,4.23,Ayrıntı Yayınları,Paperback,432,1998,1984,,2015/06/01,,,read,,,,1,0
8653211,Yüzyıllık Yalnızlık,Gabriel García Márquez,"Márquez, Gabriel García",Seçkin Selvi,"=""""","=""9789755101583""",5,4.11,Can Yayınları,Paperback,464,2011,1967,,2015/06/01,,,read,,,,1,0
12350221,Reginald,Saki,"Saki, Saki",,"=""""","=""""",4,3.80,,Kindle Edition,68,2011,1904,,2018/11/29,,,read,,,,1,0
18615474,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,"=""""","=""""",3,3.43,,Kindle Edition,107,2012,1899,2018/12/14,2018/12/08,,,read,,,,1,0
40747698,At the River's Mouth: Stories of Aarhus by International Writers,Michael Barrett,"Barrett, Michael","Wendy Garnier, Stephen Joyce, Matthew Travers, Edurne Urrestarazu, Mathilde Hoeg, Nikolaj Volgushev, Nora Malhearst, Therese Helga Emborg","=""9788793717""","=""""",3,3.50,Silkefyret,Paperback,172,2018,2018,2018/12/09,2018/12/05,aarhus,aarhus (#206),read,,,,1,0
24960759,Sessizliğin Gürültüsü: Bosna'ya Yolculuk,Juli Zeh,"Zeh, Juli",Sevinç Altınçekiç,"=""9753428987""","=""9789753428989""",4,3.73,Metis Yayınları,Paperback,222,2013,2002,2018/12/04,2018/11/28,aarhus,aarhus (#205),read,,,,1,0
35610823,The Mars Room,Rachel Kushner,"Kushner, Rachel",,"=""1910702676""","=""9781910702673""",3,3.46,Jonathan Cape Ltd,Hardcover,340,2018,2018,2018/11/23,2018/11/12,aarhus,aarhus (#203),read,,,,1,0
24728470,M Train,Patti Smith,"Smith, Patti",,"=""1101875100""","=""9781101875100""",0,4.01,Knopf,Hardcover,256,2015,2015,,2018/11/12,to-read,to-read (#57),to-read,,,,0,0
40179074,O Muydu?,Stefan Zweig,"Zweig, Stefan",Esen Tezel,"=""9750737504""","=""9789750737503""",3,3.91,Can Yayınları,Paperback,56,2018,1935,2018/08/26,2018/08/26,,,read,,,,1,0
40492770,Rüyalar Kitabı,Jorge Luis Borges,"Borges, Jorge Luis",Işık Ergüden,"=""6052983280""","=""9786052983287""",3,3.83,Kırmızı Kedi Yayınevi,Paperback,280,2018,1976,2018/09/03,2018/09/02,aarhus,aarhus (#202),read,,,,1,0
39096850,Devotion (Why I Write),Patti Smith,"Smith, Patti",,"=""0300240228""","=""9780300240221""",5,3.85,Yale University Press,Paperback,109,2018,2017,2018/11/12,2018/11/12,aarhus,aarhus (#201),read,,,,1,0
6601360,"Harry Potter ve Ateş Kadehi (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Sevin Okyay, Kutlukhan Kutlu","=""9750803310""","=""9789750803314""",5,4.56,Yapı Kredi Yayınları,Paperback,660,2001,2000,2018/11/11,2018/11/05,aarhus,aarhus (#200),read,,,,1,0
16172605,Tehlikeli Yemekler,Andreas Staikos,"Staikos, Andreas",Kosta Sarıoğlu,"=""9754585415""","=""9789754585414""",4,3.08,Türkiye İş Bankası Kültür Yayınları,Paperback,124,2004,1997,2018/11/04,2018/11/03,aarhus,aarhus (#199),read,,,,1,0
372363,"Harry Potter Ve Azkaban Tutsağı (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.","Kutlukhan Kutlu, Sevin Okyay","=""3570211037""","=""9783570211038""",4,4.58,Yapı Kredi Yayınları,Paperback,396,2001,1999,2018/11/03,2018/10/28,aarhus,aarhus (#198),read,,,,1,0
35900387,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,"=""0008172145""","=""9780008172145""",4,4.24,HarperCollins GB,Paperback,390,2018,2017,2018/10/28,2018/10/19,aarhus,aarhus (#197),read,,,,1,0
41909,"Harry Potter ve Sırlar Odası (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Sevin Okyay,"=""3570211029""","=""9783570211021""",4,4.43,Yapı Kredi Yayınları,Paperback,403,2001,1998,2018/10/17,2018/10/11,aarhus,aarhus (#196),read,,,,1,0
26330830,"Harry Potter ve Felsefe Taşı (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.47,Yapı Kredi Yayınları,Paperback,276,2015,1997,2018/10/11,2018/10/08,aarhus,aarhus (#195),read,,,,1,0
14760893,Uzaktan Aşk,Amin Maalouf,"Maalouf, Amin",Samih Rifat,"=""9750803590""","=""9789750803598""",4,3.31,Yapı Kredi Yayınları,Paperback,76,2004,2000,,2015/06/02,,,read,,,,1,0
25716667,Why We Came to the City,Kristopher Jansma,"Jansma, Kristopher",,"=""0525426604""","=""9780525426608""",3,3.54,Viking,Hardcover,418,2016,2016,2018/09/26,2018/09/09,,,read,,,,1,0
8475704,Fahim Bey ve Biz,Abdülhak Şinasi Hisar,"Hisar, Abdülhak Şinasi",,"=""9750809920""","=""9789750809920""",4,4.15,Yapı Kredi Yayınları,Paperback,133,2005,1941,2018/09/26,2018/02/02,aarhus,aarhus (#130),read,,,,1,0
25242224,"The Story of the Lost Child (The Neapolitan Novels, #4)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""1609452860""","=""9781609452865""",4,4.44,Europa Editions,Paperback,473,2015,2014,2018/09/23,2018/09/09,,,read,,,,1,0
20190078,Anarşist Banker & Şeytanın Saati,Fernando Pessoa,"Pessoa, Fernando",Işık Ergüden,"=""9750719085""","=""9789750719080""",4,3.87,Can Yayınları,Paperback,120,2013,2013,2017/01/01,2017/01/01,,,read,,,,1,0
36202421,Hayriye Hanım'ı Kim Çaldı?,Figen Şakacı,"Şakacı, Figen",,"=""9750522435""","=""9789750522437""",4,3.69,İletişim Yayıncılık ,Paperback,172,2017,2017,2018/09/09,2018/09/07,aarhus,aarhus (#194),read,,,,1,0
39672921,Durmadan Leyla,Aslı Tohumcu,"Tohumcu, Aslı",,"=""9750524071""","=""9789750524073""",4,3.48,İletişim Yayınları,Paperback,188,2018,,2018/09/07,2018/09/04,aarhus,aarhus (#193),read,,,,1,0
23002266,A Complicated Kindness,Miriam Toews,"Toews, Miriam",,"=""""","=""""",3,3.68,Faber & Faber Fiction,Kindle Edition,246,2014,2004,2018/08/30,2018/08/21,,,read,,,,1,0
39689974,"Işıldayan Piramit (Babil Kitaplığı, #27)",Arthur Machen,"Machen, Arthur","Jorge Luis Borges, Berna Günen","=""605298242X""","=""9786052982426""",4,3.56,Kırmızı Kedi Yayınevi,Paperback,144,2018,1895,2018/08/28,2018/08/28,aarhus,aarhus (#192),read,,,,1,0
36526878,Apollon'un Gözü,G.K. Chesterton,"Chesterton, G.K.",Çiçek Öztek,"=""6052981644""","=""9786052981641""",3,3.69,Kırmızı Kedi Yayınevi,Paperback,144,2017,,2018/03/25,2018/02/02,aarhus,aarhus (#170),read,,,,1,0
40400776,Lady Anne Susuyor,Saki,"Saki, Saki",Fatih Özgüven,"=""6052983264""","=""9786052983263""",4,4.10,Kırmızı Kedi Yayınevi,Paperback,120,2018,,2018/08/24,2018/08/23,aarhus,aarhus (#190),read,,,,1,0
36351421,Yann'ın Ülkesi,Lord Dunsany,"Dunsany, Lord",,"=""6052981474""","=""9786052981474""",3,3.71,Kırmızı Kedi Yayınevi,Paperback,120,2017,1910,2018/08/23,2018/08/22,aarhus,aarhus (#189),read,,,,1,0
10068074,The Train,Georges Simenon,"Simenon, Georges",Robert Baldick,"=""1935554468""","=""9781935554462""",4,3.83,Melville House,Paperback,144,2011,1961,2018/08/20,2018/08/18,aarhus,aarhus (#188),read,,,,1,0
21470076,Those Who Leave and Those Who Stay,Elena Ferrante,"Ferrante, Elena",,"=""""","=""""",4,4.34,Europa Editions,Kindle Edition,400,2014,2013,2018/08/17,2018/08/09,,,read,,,,1,0
25371265,Vathek,William Beckford,"Beckford, William",Jorge Luis Borges,"=""6052980141""","=""9786052980149""",3,3.25,Kırmızı Kedi Yayınevi,Paperback,152,2016,1786,2018/08/08,2018/08/06,aarhus,aarhus (#187),read,,,,1,0
32931937,Her Şey Ayrı Yazılır,Küçük İskender,"İskender, Küçük",,"=""9750733363""","=""9789750733369""",4,4.01,Can Yayınları,Paperback,256,2016,2016,2018/08/06,2018/02/02,aarhus,aarhus (#160),read,,,,1,0
29915108,Lord Arthur Savile'in Suçu,Oscar Wilde,"Wilde, Oscar","Jorge Luis Borges, Fatih Özgüven","=""6059658261""","=""9786059658263""",4,3.77,Kırmızı Kedi Yayınevi,Paperback,132,2016,1891,2016/06/08,2016/06/08,aarhus,aarhus (#186),read,,,,1,0
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",3,4.01,Random House,Paperback,509,2004,2004,2018/08/04,2018/07/19,,,read,,,,1,0
23533708,The Story of a New Name,Elena Ferrante,"Ferrante, Elena",,"=""""","=""""",4,4.44,Europa Editions,Kindle Edition,480,2013,2012,2018/07/19,2018/07/10,,,read,,,,2,0
764073,When the Emperor Was Divine,Julie Otsuka,"Otsuka, Julie",,"=""""","=""""",4,3.80,Anchor,Paperback,144,2003,2002,2018/07/10,2018/07/04,aarhus,aarhus (#185),read,,,,1,0
18689262,Maşenka,Vladimir Nabokov,"Nabokov, Vladimir",Esra Birkan,"=""9750510437""","=""9789750510434""",4,3.71,İletişim Yayınları,Paperback,141,2012,1926,2018/07/04,2018/02/02,aarhus,aarhus (#156),read,,,,1,0
34461709,Lavinia,George Sand,"Sand, George",Neslişah Başaran,"=""6055819627""","=""9786055819620""",3,3.82,Helikopter Yayınları,Paperback,93,2017,1833,2018/06/22,2018/06/19,aarhus,aarhus (#184),read,,,,1,0
33022191,Mühürlü Melek,Nikolai Leskov,"Leskov, Nikolai",Hazal Yalın,"=""""","=""9786055819583""",3,3.57,Helikopter,Paperback,103,2016,1872,2018/07/01,2018/02/02,aarhus,aarhus (#161),read,,,,1,0
17242206,"The Scandal of Father Brown (Father Brown, #5)",G.K. Chesterton,"Chesterton, G.K.",,"=""0141393343""","=""9780141393346""",4,3.95,Penguin Books,Mass Market Paperback,211,2014,1935,2017/11/25,2017/11/21,,,read,,,,1,0
31686241,Zamanın Tekerleği,Aleksandr Kuprin,"Kuprin, Aleksandr",Hazal Yalın,"=""6055819562""","=""9786055819569""",4,3.94,Helikopter,Paperback,96,2016,1929,2018/06/25,2018/02/02,aarhus,aarhus (#148),read,,,,1,0
34109674,Ethan Frome,Edith Wharton,"Wharton, Edith",Taciser Ulaş Belge,"=""6055819619""","=""9786055819613""",4,3.44,Helikopter Yayınları,Paperback,119,2017,1911,2018/06/23,2018/02/02,aarhus,aarhus (#159),read,,,,1,0
36584073,Kırık Kadeh Sineması İftiharla Sunar,Küçük İskender,"İskender, Küçük",,"=""9750736036""","=""9789750736032""",3,3.92,Can Yayınları,Paperback,128,2017,2017,2018/06/19,2018/02/02,aarhus,aarhus (#163),read,,,,1,0
2089977,W ya da Bir Çocukluk Hatırası,Georges Perec,"Perec, Georges",Sosi Dolanoğlu,"=""9753423462""","=""9789753423465""",3,3.83,Metis Yayınları,Paperback,158,2001,1975,2018/06/17,2018/06/13,aarhus,aarhus (#183),read,,,,1,0
8584542,Ücret Artışı Talebinde Bulunmak İçin Servis Şefine Yanaşma Sanatı ve Biçimi!,Georges Perec,"Perec, Georges",İsmail Yerguz,"=""9755336435""","=""9789755336435""",3,3.84,İmge Kitabevi,Paperback,78,2009,1968,2018/06/10,2018/06/10,aarhus,aarhus (#182),read,,,,1,0
18824493,"My Brilliant Friend (The Neapolitan Novels, #1)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",4,4.03,Europa Editions,Kindle Edition,331,2012,2011,2018/06/06,2018/06/06,,,read,,,,1,0
36629392,Kumarbaz,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Hazal Yalın,"=""6055819708""","=""9786055819705""",4,3.91,Helikopter Yayınları,Paperback,180,2017,1866,2018/06/02,2018/05/29,aarhus,aarhus (#180),read,,,,1,0
20342974,Spil med spejle,Agatha Christie,"Christie, Agatha",,"=""8711225688""","=""9788711225684""",3,3.78,Aschehoug,Paperback,167,2006,1943,2018/04/24,2018/02/27,aarhus,aarhus (#173),read,,,,1,0
38493913,Emine'nin Yanında Konuşulmayacak Şeyler,Deniz Poyraz,"Poyraz, Deniz",,"=""9750523415""","=""9789750523410""",4,4.19,İletişim Yayınları,Paperback,140,2018,,2018/05/28,2018/05/27,aarhus,aarhus (#179),read,,,,1,0
26543491,Kraliçenin Huysuzluğu,Jean Echenoz,"Echenoz, Jean",Orçun Türkay,"=""6055819422""","=""9786055819422""",4,3.17,Helikopter,Paperback,64,2015,2014,2015/11/09,2015/11/09,,,read,,,,1,0
36210293,Casus,Jean Echenoz,"Echenoz, Jean",Mehmet Emin Özcan,"=""6055819686""","=""9786055819682""",3,3.35,Helikopter,Paperback,224,2017,2016,2018/05/24,2018/02/02,aarhus,aarhus (#162),read,,,,1,0
24057771,Dubrovski,Alexander Pushkin,"Pushkin, Alexander",Sabri Gürses,"=""6054927817""","=""9786054927814""",3,3.94,Kırmızı Kedi Yayınevi,Paperback,143,2014,1841,,2015/06/04,,,read,,,,1,0
16126073,Dünyanın Ölçümü,Daniel Kehlmann,"Kehlmann, Daniel",Ayça Sabuncuoğlu,"=""""","=""9789750710346""",3,3.73,Can Yayınları,Paperback,260,2009,2005,2018/05/16,2018/02/02,aarhus,aarhus (#164),read,,,,1,0
16126079,Ben ve Kaminski,Daniel Kehlmann,"Kehlmann, Daniel",Cemal Ener,"=""9750708628""","=""9789750708626""",3,3.39,Can Yayınları,Paperback,160,2007,2003,2018/05/11,2018/02/02,aarhus,aarhus (#165),read,,,,1,0
28195664,Kalan,Tom McCarthy,"McCarthy, Tom",Çiğdem Erkal İpek,"=""6056587835""","=""9786056587832""",3,3.67,Jaguar Kitap,Paperback,324,2015,2005,2018/05/06,2018/02/02,aarhus,aarhus (#128),read,,,,1,0
23754479,Purity,Jonathan Franzen,"Franzen, Jonathan",,"=""0374239215""","=""9780374239213""",2,3.64,"Farrar, Straus and Giroux",Hardcover,563,2015,2015,2018/04/23,2018/03/31,,,read,,,,1,0
36347624,"Duvardaki Kapı (Babil Kitaplığı, #7)",H.G. Wells,"Wells, H.G.","Jorge Luis Borges, İdil Dündar","=""6052981547""","=""9786052981542""",5,3.83,Kırmızı Kedi,Paperback,144,2017,1906,2018/03/23,2018/02/02,aarhus,aarhus (#171),read,,,,1,0
28016437,Elebaşılar - Hergeleler,Mario Vargas Llosa,"Llosa, Mario Vargas",İnci Kut,"=""9755103988""","=""9789755103983""",3,3.53,Can Yayınları,Paperback,168,2010,1967,2018/03/19,2018/03/12,aarhus,aarhus (#177),read,,,,1,0
